AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,Total Suspensions,Unduplicated Count of Students Suspended (Total),Unduplicated Count of Students Suspended (Defiance-Only),Suspension Rate (Total),Suspension Count Violent Incident (Injury),Suspension Count Violent Incident (No Injury),Suspension Count Weapons Possession,Suspension Count Illicit Drug-Related,Suspension Count Defiance-Only,Suspension Count Other Reasons
2024-25,S,30,66670,6115836,Orange,Santa Ana Unified,Romero-Cruz Academy,No,SS,838,276,118,16,14.1,7,209,12,16,18,14
2024-25,S,30,66670,6115836,Orange,Santa Ana Unified,Romero-Cruz Academy,No,TA,875,286,123,17,14.1,7,217,12,17,19,14
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,GF,324,7,5,0,1.5,3,2,0,2,0,0
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,GM,393,12,7,0,1.8,1,7,1,2,0,1
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,RA,21,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,RH,682,17,11,0,1.6,4,7,1,4,0,1
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,RT,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,RW,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,SD,176,4,3,0,1.7,1,0,1,1,0,1
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,SE,396,19,12,0,3.0,4,9,1,4,0,1
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,SH,160,4,3,0,1.9,2,0,0,1,0,1
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,SM,12,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,SS,684,19,12,0,1.8,4,9,1,4,0,1
2024-25,S,30,66670,6030399,Orange,Santa Ana Unified,Roosevelt Walker Academy,No,TA,717,19,12,0,1.7,4,9,1,4,0,1
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,GF,719,20,19,0,2.6,6,3,0,11,0,0
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,GM,782,86,58,1,7.4,12,4,7,55,1,7
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,GX,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,RA,24,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,RH,1437,104,75,1,5.2,17,7,6,66,1,7
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,RT,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,RW,15,1,1,0,6.7,0,0,1,0,0,0
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,SD,262,23,16,0,6.1,5,2,2,11,0,3
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,SE,437,37,30,1,6.9,5,3,3,23,1,2
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,SF,13,2,2,0,15.4,0,1,0,1,0,0
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,SH,403,41,30,1,7.4,7,3,3,25,1,2
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,SM,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,SS,1417,104,75,1,5.3,17,7,7,65,1,7
2024-25,S,30,66670,3035821,Orange,Santa Ana Unified,Saddleback High,No,TA,1502,106,77,1,5.1,18,7,7,66,1,7
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,GF,1243,85,50,12,4.0,15,18,1,39,12,0
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,GM,1388,106,70,11,5.0,7,27,7,49,13,3
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,GX,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,RA,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,RH,2600,186,117,23,4.5,20,43,7,88,25,3
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,RT,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,RW,11,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,SD,409,40,27,5,6.6,2,14,2,16,5,1
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,SE,943,92,58,10,6.2,12,25,3,40,11,1
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,SF,15,4,3,0,20.0,0,0,1,3,0,0
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,SH,377,36,21,4,5.6,4,11,2,14,5,0
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,SM,14,3,2,0,14.3,2,0,0,1,0,0
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,SS,2482,188,117,23,4.7,21,45,8,86,25,3
2024-25,S,30,66670,3036357,Orange,Santa Ana Unified,Santa Ana High,No,TA,2633,191,120,23,4.6,22,45,8,88,25,3
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,GF,441,10,9,0,2.0,0,7,2,1,0,0
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,GM,480,11,5,0,1.0,0,11,0,0,0,0
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,RA,15,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,RH,838,20,13,0,1.6,0,18,1,1,0,0
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,RT,11,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,RW,27,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,SD,195,6,5,0,2.6,0,6,0,0,0,0
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,SE,213,2,2,0,0.9,0,2,0,0,0,0
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,SH,116,1,1,0,0.9,0,1,0,0,0,0
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,SM,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,SS,716,18,11,0,1.5,0,15,2,1,0,0
2024-25,S,30,66670,6030407,Orange,Santa Ana Unified,Santiago Elementary,No,TA,921,21,14,0,1.5,0,18,2,1,0,0
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,GF,1206,27,24,3,2.0,3,3,0,18,3,0
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,GM,1212,75,60,10,5.0,4,12,2,46,11,0
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,GX,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,RA,114,2,2,0,1.8,0,2,0,0,0,0
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,RF,14,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,RH,2248,97,80,13,3.6,7,13,2,61,14,0
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,RT,12,1,1,0,8.3,0,1,0,0,0,0
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,RW,18,2,1,0,5.6,0,0,0,2,0,0
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,SD,230,17,16,4,7.0,1,5,0,7,4,0
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,SE,332,26,24,6,7.2,0,5,1,14,6,0
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,SH,178,14,13,3,7.3,1,0,0,10,3,0
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,SM,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,SS,1995,89,72,9,3.6,7,12,2,58,10,0
2024-25,S,30,66670,108365,Orange,Santa Ana Unified,Segerstrom High,No,TA,2421,103,85,13,3.5,7,16,2,64,14,0
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,GF,391,37,26,3,6.6,11,13,0,9,3,1
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,GM,377,85,32,2,8.5,9,53,4,13,3,3
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,RA,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,RH,746,122,58,5,7.8,20,66,4,22,6,4
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,RT,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,RW,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,SD,190,48,16,0,8.4,7,32,2,5,0,2
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,SE,401,64,31,3,7.7,9,35,3,10,4,3
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,SH,208,52,18,3,8.7,10,32,2,1,4,3
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,SM,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,SS,734,116,53,5,7.2,20,65,4,17,6,4
2024-25,S,30,66670,6030415,Orange,Santa Ana Unified,Sierra Preparatory Academy,No,TA,768,122,58,5,7.6,20,66,4,22,6,4
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,GF,215,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,GM,226,5,4,0,1.8,0,5,0,0,0,0
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,RA,12,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,RH,390,5,4,0,1.0,0,5,0,0,0,0
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,RT,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,RW,19,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,SD,138,2,1,0,0.7,0,2,0,0,0,0
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,SE,153,3,2,0,1.3,0,3,0,0,0,0
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,SH,98,2,1,0,1.0,0,2,0,0,0,0
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,SM,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,SS,388,5,4,0,1.0,0,5,0,0,0,0
2024-25,S,30,66670,6071195,Orange,Santa Ana Unified,Taft Elementary,No,TA,441,5,4,0,0.9,0,5,0,0,0,0
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,GF,181,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,GM,177,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,RA,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,RH,351,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,RT,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,RW,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,SD,122,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,SE,182,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,SH,115,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,SM,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,SS,336,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,6030241,Orange,Santa Ana Unified,Thomas A. Edison Elementary,No,TA,358,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,GF,932,38,29,4,3.1,4,14,3,12,5,0
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,GM,1084,113,80,10,7.4,12,44,4,32,17,4
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,GX,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,RA,38,1,1,0,2.6,1,0,0,0,0,0
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,RH,1956,148,106,14,5.4,14,58,7,43,22,4
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,RT,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,RW,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,SD,381,39,24,5,6.3,6,13,1,6,11,2
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,SE,825,82,59,6,7.2,12,28,3,24,12,3
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,SH,634,50,35,5,5.5,2,15,3,19,9,2
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,SM,41,3,1,1,2.4,0,0,0,1,2,0
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,SS,1912,145,105,13,5.5,14,57,6,43,21,4
2024-25,S,30,66670,3036456,Orange,Santa Ana Unified,Valley High,No,TA,2017,151,109,14,5.4,16,58,7,44,22,4
2024-25,S,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,No,GF,217,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,No,GM,213,5,4,0,1.9,0,4,0,0,0,1
2024-25,S,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,No,RA,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,No,RH,423,4,3,0,0.7,0,3,0,0,0,1
2024-25,S,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,No,RT,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,No,RW,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,No,SD,110,1,1,0,0.9,0,1,0,0,0,0
2024-25,S,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,No,SE,241,3,2,0,0.8,0,3,0,0,0,0
2024-25,S,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,No,SH,47,0,0,0,0.0,0,0,0,0,0,0
2024-25,S,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,No,SS,414,4,3,0,0.7,0,3,0,0,0,1
2024-25,S,30,66670,6114631,Orange,Santa Ana Unified,Wallace R. Davis Elementary,No,TA,430,5,4,0,0.9,0,4,0,0,0,1
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,GF,264,4,3,0,1.1,0,4,0,0,0,0
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,GM,295,14,11,0,3.7,0,14,0,0,0,0
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,RA,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,RB,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,RD,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,RF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,RH,535,16,12,0,2.2,0,16,0,0,0,0
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,RI,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,RP,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,RT,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,RW,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,SD,154,9,7,0,4.5,0,9,0,0,0,0
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,SE,244,5,4,0,1.6,0,5,0,0,0,0
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,SF,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,SH,286,9,7,0,2.4,0,9,0,0,0,0
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,SM,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,SS,533,16,13,0,2.4,0,16,0,0,0,0
2024-25,S,30,66670,6030431,Orange,Santa Ana Unified,Washington Elementary,No,TA,559,18,14,0,2.5,0,18,0,0,0,0
