AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterSchool,DASS,ReportingCategory,CohortStudents,Regular HS Diploma Graduates (Count),Regular HS Diploma Graduates (Rate),Met UC/CSU Grad Req's (Count),Met UC/CSU Grad Req's (Rate),Seal of Biliteracy (Count),Seal of Biliteracy (Rate),Golden State Seal Merit Diploma (Count),Golden State Seal Merit Diploma (Rate,Graduates Meeting Local Requirements Exemption (Count),Graduates Meeting Local Requirements Exemption (Rate),CPP Completer (Count),CPP Completer (Rate),Adult Ed. HS Diploma (Count),Adult Ed. HS Diploma (Rate),SPED Certificate (Count),SPED Certificate (Rate),GED Completer (Count),GED Completer (Rate),Other Transfer (Count),Other Transfer (Rate),Dropout (Count),Dropout (Rate),Still Enrolled (Count),Still Enrolled (Rate)
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,GF,139,135,97.1,84,62.2,51,37.8,59,43.7,7,5.2,2,1.4,0,0.0,0,0.0,1,0.7,0,0.0,1,0.7,0,0.0
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,GM,185,181,97.8,100,55.2,48,26.5,79,43.6,6,3.3,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,2,1.1,1,0.5
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,GX,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,RA,26,24,92.3,22,91.7,12,50.0,16,66.7,0,0.0,1,3.8,0,0.0,0,0.0,1,3.8,0,0.0,0,0.0,0,0.0
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,RB,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,RD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,RF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,RH,181,178,98.3,77,43.3,54,30.3,52,29.2,11,6.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.1,1,0.6
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,RI,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,RP,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,RT,17,16,94.1,10,62.5,6,37.5,8,50.0,1,6.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.9,0,0.0
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,RW,92,89,96.7,70,78.7,26,29.2,58,65.2,0,0.0,1,1.1,0,0.0,0,0.0,1,1.1,0,0.0,1,1.1,0,0.0
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,SD,49,47,95.9,6,12.8,1,2.1,6,12.8,4,8.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,4.1,0,0.0
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,SE,95,93,97.9,26,28.0,17,18.3,13,14.0,10,10.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.1,1,1.1
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,SH,61,60,98.4,15,25.0,7,11.7,8,13.3,8,13.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.6,0,0.0
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,SM,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,SS,217,211,97.2,93,44.1,51,24.2,65,30.8,12,5.7,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,4,1.8,1,0.5
2024-25,S,30,73635,3030244,Orange,Saddleback Valley Unified,Laguna Hills High,No,No,TA,328,319,97.3,186,58.3,100,31.3,141,44.2,13,4.1,2,0.6,0,0.0,0,0.0,2,0.6,0,0.0,4,1.2,1,0.3
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,GF,274,271,98.9,164,60.5,62,22.9,127,46.9,5,1.8,0,0.0,0,0.0,0,0.0,0,0.0,1,0.4,1,0.4,1,0.4
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,GM,320,312,97.5,172,55.1,48,15.4,142,45.5,8,2.6,3,0.9,0,0.0,1,0.3,0,0.0,0,0.0,4,1.3,0,0.0
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,GX,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,RA,76,75,98.7,65,86.7,32,42.7,64,85.3,0,0.0,1,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,RB,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,RD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,RF,29,29,100.0,17,58.6,2,6.9,18,62.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,RH,167,160,95.8,65,40.6,29,18.1,38,23.8,11,6.9,1,0.6,0,0.0,0,0.0,0,0.0,1,0.6,4,2.4,1,0.6
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,RI,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,RP,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,RT,39,39,100.0,23,59.0,3,7.7,19,48.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,RW,270,267,98.9,161,60.3,43,16.1,127,47.6,2,0.7,1,0.4,0,0.0,1,0.4,0,0.0,0,0.0,1,0.4,0,0.0
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,SD,68,63,92.6,5,7.9,1,1.6,10,15.9,5,7.9,0,0.0,0,0.0,1,1.5,0,0.0,0,0.0,4,5.9,0,0.0
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,SE,73,68,93.2,17,25.0,6,8.8,9,13.2,7,10.3,0,0.0,0,0.0,0,0.0,0,0.0,1,1.4,3,4.1,1,1.4
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,SF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,SH,35,32,91.4,7,21.9,3,9.4,3,9.4,10,31.3,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,2,5.7,0,0.0
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,SS,294,287,97.6,132,46.0,44,15.3,103,35.9,12,4.2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,5,1.7,1,0.3
2024-25,S,30,73635,3030392,Orange,Saddleback Valley Unified,Trabuco Hills High,No,No,TA,596,585,98.2,338,57.8,110,18.8,271,46.3,13,2.2,3,0.5,0,0.0,1,0.2,0,0.0,1,0.2,5,0.8,1,0.2
2024-25,S,30,73635,3030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),No,No,GF,24,18,75.0,4,22.2,1,5.6,4,22.2,0,0.0,2,8.3,0,0.0,0,0.0,1,4.2,0,0.0,3,12.5,0,0.0
2024-25,S,30,73635,3030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),No,No,GM,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),No,No,RA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),No,No,RB,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),No,No,RD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),No,No,RF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),No,No,RH,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),No,No,RI,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),No,No,RP,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),No,No,RT,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),No,No,RW,21,18,85.7,7,38.9,2,11.1,8,44.4,0,0.0,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0,2,9.5,0,0.0
2024-25,S,30,73635,3030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),No,No,SD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),No,No,SE,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),No,No,SH,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),No,No,SS,24,19,79.2,7,36.8,1,5.3,6,31.6,0,0.0,2,8.3,0,0.0,0,0.0,2,8.3,0,0.0,1,4.2,0,0.0
2024-25,S,30,73635,3030509,Orange,Saddleback Valley Unified,SVUSD Virtual Academy (Alternative),No,No,TA,34,27,79.4,9,33.3,2,7.4,9,33.3,0,0.0,2,5.9,0,0.0,0,0.0,2,5.9,0,0.0,3,8.8,0,0.0
2024-25,S,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,No,No,GF,178,175,98.3,108,61.7,59,33.7,87,49.7,0,0.0,0,0.0,0,0.0,1,0.6,0,0.0,1,0.6,1,0.6,0,0.0
2024-25,S,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,No,No,GM,211,202,95.7,120,59.4,43,21.3,97,48.0,3,1.5,0,0.0,0,0.0,5,2.4,0,0.0,3,1.4,1,0.5,0,0.0
2024-25,S,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,No,No,RA,24,24,100.0,19,79.2,12,50.0,16,66.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,No,No,RB,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,No,No,RD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,No,No,RF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,No,No,RH,135,127,94.1,55,43.3,22,17.3,43,33.9,2,1.6,0,0.0,0,0.0,2,1.5,0,0.0,4,3.0,2,1.5,0,0.0
2024-25,S,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,No,No,RI,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,No,No,RP,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,No,No,RT,32,32,100.0,25,78.1,10,31.3,19,59.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,No,No,RW,183,179,97.8,122,68.2,56,31.3,102,57.0,1,0.6,0,0.0,0,0.0,4,2.2,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,No,No,SD,39,33,84.6,7,21.2,1,3.0,3,9.1,1,3.0,0,0.0,0,0.0,6,15.4,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,No,No,SE,50,45,90.0,9,20.0,3,6.7,8,17.8,2,4.4,0,0.0,0,0.0,0,0.0,0,0.0,4,8.0,1,2.0,0,0.0
2024-25,S,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,No,No,SF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,No,No,SH,35,32,91.4,10,31.3,6,18.8,9,28.1,3,9.4,0,0.0,0,0.0,0,0.0,0,0.0,2,5.7,1,2.9,0,0.0
2024-25,S,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,No,No,SS,200,191,95.5,88,46.1,37,19.4,65,34.0,3,1.6,0,0.0,0,0.0,4,2.0,0,0.0,4,2.0,1,0.5,0,0.0
2024-25,S,30,73635,3034956,Orange,Saddleback Valley Unified,Mission Viejo High,No,No,TA,389,377,96.9,228,60.5,102,27.1,184,48.8,3,0.8,0,0.0,0,0.0,6,1.5,0,0.0,4,1.0,2,0.5,0,0.0
2024-25,S,30,73635,6089510,Orange,Saddleback Valley Unified,Esperanza Education Center,No,No,GF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,6089510,Orange,Saddleback Valley Unified,Esperanza Education Center,No,No,RA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,6089510,Orange,Saddleback Valley Unified,Esperanza Education Center,No,No,RB,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,6089510,Orange,Saddleback Valley Unified,Esperanza Education Center,No,No,RD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,6089510,Orange,Saddleback Valley Unified,Esperanza Education Center,No,No,RF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,6089510,Orange,Saddleback Valley Unified,Esperanza Education Center,No,No,RH,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,6089510,Orange,Saddleback Valley Unified,Esperanza Education Center,No,No,RI,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,6089510,Orange,Saddleback Valley Unified,Esperanza Education Center,No,No,RP,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,6089510,Orange,Saddleback Valley Unified,Esperanza Education Center,No,No,RT,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,6089510,Orange,Saddleback Valley Unified,Esperanza Education Center,No,No,RW,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,6089510,Orange,Saddleback Valley Unified,Esperanza Education Center,No,No,SD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73635,6089510,Orange,Saddleback Valley Unified,Esperanza Education Center,No,No,TA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,0,Orange,Tustin Unified,District Office,No,No,GM,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,0,Orange,Tustin Unified,District Office,No,No,RA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,0,Orange,Tustin Unified,District Office,No,No,RB,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,0,Orange,Tustin Unified,District Office,No,No,RD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,0,Orange,Tustin Unified,District Office,No,No,RF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,0,Orange,Tustin Unified,District Office,No,No,RH,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,0,Orange,Tustin Unified,District Office,No,No,RI,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,0,Orange,Tustin Unified,District Office,No,No,RP,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,0,Orange,Tustin Unified,District Office,No,No,RT,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,0,Orange,Tustin Unified,District Office,No,No,RW,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,0,Orange,Tustin Unified,District Office,No,No,SD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,0,Orange,Tustin Unified,District Office,No,No,TA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,1,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",No,No,GF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,1,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",No,No,GM,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,1,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",No,No,RA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,1,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",No,No,RB,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,1,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",No,No,RD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,1,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",No,No,RF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,1,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",No,No,RH,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,1,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",No,No,RI,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,1,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",No,No,RP,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,1,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",No,No,RT,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,1,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",No,No,RW,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,1,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",No,No,SD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,1,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",No,No,SE,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,1,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",No,No,SH,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,1,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",No,No,SS,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,1,Orange,Tustin Unified,"Nonpublic, Nonsectarian Schools",No,No,TA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,102871,Orange,Tustin Unified,Arnold O. Beckman High,No,No,GF,332,323,97.3,252,78.0,104,32.2,207,64.1,0,0.0,0,0.0,0,0.0,2,0.6,0,0.0,4,1.2,3,0.9,0,0.0
2024-25,S,30,73643,102871,Orange,Tustin Unified,Arnold O. Beckman High,No,No,GM,337,322,95.5,224,69.6,69,21.4,182,56.5,0,0.0,0,0.0,0,0.0,8,2.4,0,0.0,6,1.8,1,0.3,0,0.0
2024-25,S,30,73643,102871,Orange,Tustin Unified,Arnold O. Beckman High,No,No,GX,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,102871,Orange,Tustin Unified,Arnold O. Beckman High,No,No,RA,285,275,96.5,243,88.4,90,32.7,228,82.9,0,0.0,0,0.0,0,0.0,3,1.1,0,0.0,5,1.8,2,0.7,0,0.0
2024-25,S,30,73643,102871,Orange,Tustin Unified,Arnold O. Beckman High,No,No,RB,23,23,100.0,11,47.8,5,21.7,7,30.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,73643,102871,Orange,Tustin Unified,Arnold O. Beckman High,No,No,RD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,102871,Orange,Tustin Unified,Arnold O. Beckman High,No,No,RF,19,19,100.0,15,78.9,5,26.3,13,68.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2024-25,S,30,73643,102871,Orange,Tustin Unified,Arnold O. Beckman High,No,No,RH,164,156,95.1,83,53.2,48,30.8,49,31.4,0,0.0,0,0.0,0,0.0,5,3.0,0,0.0,1,0.6,2,1.2,0,0.0
2024-25,S,30,73643,102871,Orange,Tustin Unified,Arnold O. Beckman High,No,No,RI,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,102871,Orange,Tustin Unified,Arnold O. Beckman High,No,No,RP,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,102871,Orange,Tustin Unified,Arnold O. Beckman High,No,No,RT,32,30,93.8,22,73.3,4,13.3,19,63.3,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,1,3.1,0,0.0,0,0.0
2024-25,S,30,73643,102871,Orange,Tustin Unified,Arnold O. Beckman High,No,No,RW,144,140,97.2,100,71.4,20,14.3,72,51.4,0,0.0,0,0.0,0,0.0,1,0.7,0,0.0,3,2.1,0,0.0,0,0.0
2024-25,S,30,73643,102871,Orange,Tustin Unified,Arnold O. Beckman High,No,No,SD,65,52,80.0,8,15.4,1,1.9,6,11.5,0,0.0,0,0.0,0,0.0,10,15.4,0,0.0,2,3.1,1,1.5,0,0.0
2024-25,S,30,73643,102871,Orange,Tustin Unified,Arnold O. Beckman High,No,No,SE,59,50,84.7,12,24.0,6,12.0,8,16.0,0,0.0,0,0.0,0,0.0,4,6.8,0,0.0,3,5.1,2,3.4,0,0.0
2024-25,S,30,73643,102871,Orange,Tustin Unified,Arnold O. Beckman High,No,No,SF,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2024-25,S,30,73643,102871,Orange,Tustin Unified,Arnold O. Beckman High,No,No,SH,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
