cds,county,district,school,el_count,reclass_count,year,reclass_rate,org_level_num,county_code,district_code,school_code,charter_num,dass_num
30103060126037,Orange,Orange County Department of Education,Samueli Academy,52,4,19,0.0769230769230769,4,30,10306,0126037,,
30103060126037,Orange,Orange County Department of Education,Samueli Academy,54,8,20,0.148148148148148,4,30,10306,0126037,,
30103060126037,Orange,Orange County Department of Education,Samueli Academy,107,0,21,0,4,30,10306,0126037,,
30103060126037,Orange,Orange County Department of Education,Samueli Academy,112,14,25,0.125,4,30,10306,0126037,1,0
30103060132613,Orange,Orange County Department of Education,Vista Heritage Global Academy,111,24,19,0.216216216216216,4,30,10306,0132613,,
30103060132613,Orange,Orange County Department of Education,Vista Heritage Global Academy,124,2,20,0.0161290322580645,4,30,10306,0132613,,
30103060132613,Orange,Orange County Department of Education,Vista Heritage Global Academy,133,0,21,0,4,30,10306,0132613,,
30103060132613,Orange,Orange County Department of Education,Vista Heritage Global Academy,161,0,25,0,4,30,10306,0132613,1,0
30103060132910,Orange,Orange County Department of Education,College and Career Preparatory Academy,92,0,19,0,4,30,10306,0132910,,
30103060132910,Orange,Orange County Department of Education,College and Career Preparatory Academy,98,1,20,0.0102040816326531,4,30,10306,0132910,,
30103060132910,Orange,Orange County Department of Education,College and Career Preparatory Academy,38,2,21,0.0526315789473684,4,30,10306,0132910,,
30103060132910,Orange,Orange County Department of Education,College and Career Preparatory Academy,87,1,25,0.0114942528735632,4,30,10306,0132910,1,1
30103060133785,Orange,Orange County Department of Education,Oxford Preparatory Academy - Saddleback Valley,31,0,19,0,4,30,10306,0133785,,
30103060133785,Orange,Orange County Department of Education,Oxford Preparatory Academy - Saddleback Valley,31,20,20,0.645161290322581,4,30,10306,0133785,,
30103060133785,Orange,Orange County Department of Education,Oxford Preparatory Academy - Saddleback Valley,51,6,21,0.117647058823529,4,30,10306,0133785,,
30103060133785,Orange,Orange County Department of Education,Oxford Preparatory Academy - Saddleback Valley,57,12,25,0.210526315789474,4,30,10306,0133785,1,0
30103060133959,Orange,Orange County Department of Education,Unity Middle College High,13,0,19,0,4,30,10306,0133959,,
30103060133959,Orange,Orange County Department of Education,Unity Middle College High,15,4,20,0.266666666666667,4,30,10306,0133959,,
30103060133959,Orange,Orange County Department of Education,Unity Middle College High,20,0,21,0,4,30,10306,0133959,,
30103060133959,Orange,Orange County Department of Education,Unity Middle College High,10,1,25,0.1,4,30,10306,0133959,1,0
30103060133983,Orange,Orange County Department of Education,Ednovate - Legacy College Prep.,59,12,19,0.203389830508475,4,30,10306,0133983,,
30103060133983,Orange,Orange County Department of Education,Ednovate - Legacy College Prep.,67,5,20,0.0746268656716418,4,30,10306,0133983,,
30103060133983,Orange,Orange County Department of Education,Ednovate - Legacy College Prep.,100,0,21,0,4,30,10306,0133983,,
30103060133983,Orange,Orange County Department of Education,Ednovate - Legacy College Prep.,94,46,25,0.48936170212766,4,30,10306,0133983,1,0
30103060134056,Orange,Orange County Department of Education,Orange County Academy of Sciences and Arts,15,0,19,0,4,30,10306,0134056,,
30103060134056,Orange,Orange County Department of Education,Orange County Academy of Sciences and Arts,23,0,20,0,4,30,10306,0134056,,
30103060134056,Orange,Orange County Department of Education,Orange County Academy of Sciences and Arts,21,0,21,0,4,30,10306,0134056,,
30103060134056,Orange,Orange County Department of Education,Orange County Academy of Sciences and Arts,7,2,25,0.285714285714286,4,30,10306,0134056,1,0
30103060134239,Orange,Orange County Department of Education,EPIC Charter (Excellence Performance Innovation Ci,35,1,19,0.0285714285714286,4,30,10306,0134239,,
30103060134239,Orange,Orange County Department of Education,EPIC Charter (Excellence Performance Innovation Ci,19,8,20,0.421052631578947,4,30,10306,0134239,,
30103060134239,Orange,Orange County Department of Education,EPIC Charter (Excellence Performance Innovation Ci,28,2,21,0.0714285714285714,4,30,10306,0134239,,
30103060134239,Orange,Orange County Department of Education,Epic California Academy,44,10,25,0.227272727272727,4,30,10306,0134239,1,0
30103060134288,Orange,Orange County Department of Education,Scholarship Prep Charter,148,61,19,0.412162162162162,4,30,10306,0134288,,
30103060134288,Orange,Orange County Department of Education,Scholarship Prep,163,4,20,0.0245398773006135,4,30,10306,0134288,,
30103060134288,Orange,Orange County Department of Education,Scholarship Prep,185,16,21,0.0864864864864865,4,30,10306,0134288,,
30103060134288,Orange,Orange County Department of Education,Scholarship Prep - Orange County,263,21,25,0.0798479087452472,4,30,10306,0134288,1,0
30103060134841,Orange,Orange County Department of Education,Orange County Workforce Innovation High,40,8,19,0.2,4,30,10306,0134841,,
30103060134841,Orange,Orange County Department of Education,Orange County Workforce Innovation High,51,8,20,0.156862745098039,4,30,10306,0134841,,
30103060134841,Orange,Orange County Department of Education,Orange County Workforce Innovation High,57,4,21,0.0701754385964912,4,30,10306,0134841,,
30103060134841,Orange,Orange County Department of Education,Orange County Workforce Innovation High,65,6,25,0.0923076923076923,4,30,10306,0134841,1,1
30103060134940,Orange,Orange County Department of Education,Citrus Springs Charter,66,0,19,0,4,30,10306,0134940,,
30103060134940,Orange,Orange County Department of Education,Citrus Springs Charter,55,7,20,0.127272727272727,4,30,10306,0134940,,
30103060134940,Orange,Orange County Department of Education,Citrus Springs Charter,52,4,21,0.0769230769230769,4,30,10306,0134940,,
30103060134940,Orange,Orange County Department of Education,Citrus Springs Charter,32,4,25,0.125,4,30,10306,0134940,1,0
30103060137000,Orange,Orange County Department of Education,Vista Condor Global Academy,67,0,19,0,4,30,10306,0137000,,
30103060137000,Orange,Orange County Department of Education,Vista Condor Global Academy,85,17,20,0.2,4,30,10306,0137000,,
30103060137000,Orange,Orange County Department of Education,Vista Condor Global Academy,90,0,21,0,4,30,10306,0137000,,
30103060137000,Orange,Orange County Department of Education,Vista Condor Global Academy,186,11,25,0.0591397849462366,4,30,10306,0137000,1,0
30103060137976,Orange,Orange County Department of Education,Tomorrow's Leadership Collaborative (TLC) Charter,11,0,19,0,4,30,10306,0137976,,
30103060137976,Orange,Orange County Department of Education,Tomorrow's Leadership Collaborative (TLC) Charter,44,4,20,0.0909090909090909,4,30,10306,0137976,,
30103060137976,Orange,Orange County Department of Education,Tomorrow's Leadership Collaborative (TLC) Charter,54,1,21,0.0185185185185185,4,30,10306,0137976,,
30103060137976,Orange,Orange County Department of Education,Tomorrow's Leadership Collaborative (TLC) Charter,36,4,25,0.111111111111111,4,30,10306,0137976,1,0
30103060138800,Orange,Orange County Department of Education,National University Academy Homeschool/Independent,3,0,20,0,4,30,10306,0138800,,
30103060138800,Orange,Orange County Department of Education,Suncoast Preparatory Academy,7,0,21,0,4,30,10306,0138800,,
30103060138800,Orange,Orange County Department of Education,Suncoast Preparatory Academy,28,3,25,0.107142857142857,4,30,10306,0138800,1,0
30103060139352,Orange,Orange County Department of Education,Sycamore Creek Community Charter,3,0,20,0,4,30,10306,0139352,,
30103060139352,Orange,Orange County Department of Education,Sycamore Creek Community Charter,9,0,21,0,4,30,10306,0139352,,
30103060139352,Orange,Orange County Department of Education,Sycamore Creek Community Charter,10,0,25,0,4,30,10306,0139352,1,0
30103060139469,Orange,Orange County Department of Education,International School for Science and Culture,21,0,20,0,4,30,10306,0139469,,
30103060139469,Orange,Orange County Department of Education,International School for Science and Culture,23,0,21,0,4,30,10306,0139469,,
30103060139469,Orange,Orange County Department of Education,International School for Science and Culture,23,13,25,0.565217391304348,4,30,10306,0139469,1,0
30103060139964,Orange,Orange County Department of Education,Orange County Classical Academy,36,23,25,0.638888888888889,4,30,10306,0139964,1,0
30103060140822,Orange,Orange County Department of Education,Irvine International Academy,140,23,25,0.164285714285714,4,30,10306,0140822,1,0
30103060141978,Orange,Orange County Department of Education,Vista Meridian Global Academy,98,1,25,0.0102040816326531,4,30,10306,0141978,1,0
30103060142000,Orange,Orange County Department of Education,Explore Academy,33,2,25,0.0606060606060606,4,30,10306,0142000,1,0
30103060142026,Orange,Orange County Department of Education,Oxford Preparatory Academy - Middle,25,12,25,0.48,4,30,10306,0142026,1,0
30103060142224,Orange,Orange County Department of Education,California Republic Leadership Academy Capistrano,1,0,25,0,4,30,10306,0142224,1,0
30103060142570,Orange,Orange County Department of Education,California Republic Leadership Academy Yorba Linda,8,2,25,0.25,4,30,10306,0142570,1,0
30103063030426,Orange,Orange County Department of Education,ACCESS Juvenile Hall,119,0,19,0,4,30,10306,3030426,,
30103063030426,Orange,Orange County Department of Education,ACCESS Juvenile Hall,102,0,20,0,4,30,10306,3030426,,
30103063030426,Orange,Orange County Department of Education,ACCESS Juvenile Hall,60,2,21,0.0333333333333333,4,30,10306,3030426,,
30103063030426,Orange,Orange County Department of Education,ACCESS Juvenile Hall,134,4,25,0.0298507462686567,4,30,10306,3030426,0,1
30103063030632,Orange,Orange County Department of Education,OCCS:CHEP/PCHS,15,0,19,0,4,30,10306,3030632,,
30103063030632,Orange,Orange County Department of Education,OCCS:CHEP/PCHS,21,5,20,0.238095238095238,4,30,10306,3030632,,
30103063030632,Orange,Orange County Department of Education,OCCS:CHEP/PCHS,20,5,21,0.25,4,30,10306,3030632,,
30103063030632,Orange,Orange County Department of Education,OCCS:CHEP/PCHS,15,7,25,0.466666666666667,4,30,10306,3030632,0,1
30103063030723,Orange,Orange County Department of Education,OCSA,28,0,21,0,4,30,10306,3030723,,
30103063030723,Orange,Orange County Department of Education,OCSA,65,0,25,0,4,30,10306,3030723,1,0
30103063030764,Orange,Orange County Department of Education,ACCESS County Community,476,0,19,0,4,30,10306,3030764,,
30103063030764,Orange,Orange County Department of Education,ACCESS County Community,505,0,20,0,4,30,10306,3030764,,
30103063030764,Orange,Orange County Department of Education,ACCESS County Community,456,3,21,0.00657894736842105,4,30,10306,3030764,,
30103063030764,Orange,Orange County Department of Education,ACCESS County Community,604,31,25,0.0513245033112583,4,30,10306,3030764,0,1
30103066069553,Orange,Orange County Department of Education,Orange County Special Education,92,1,19,0.0108695652173913,4,30,10306,6069553,,
30103066069553,Orange,Orange County Department of Education,Orange County Special Education,93,3,20,0.032258064516129,4,30,10306,6069553,,
30103066069553,Orange,Orange County Department of Education,Orange County Special Education,95,1,21,0.0105263157894737,4,30,10306,6069553,,
30103066069553,Orange,Orange County Department of Education,Orange County Special Education,82,0,25,0,4,30,10306,6069553,0,1
30647666020127,Orange,Lowell Joint,El Portal Elementary,64,20,25,0.3125,4,30,64766,6020127,0,0
30647666020150,Orange,Lowell Joint,Jordan Elementary,51,18,25,0.352941176470588,4,30,64766,6020150,0,0
30647666020176,Orange,Lowell Joint,Macy Elementary,21,9,25,0.428571428571429,4,30,64766,6020176,0,0
30647666020192,Orange,Lowell Joint,Meadow Green Elementary,26,16,25,0.615384615384615,4,30,64766,6020192,0,0
30647666020200,Orange,Lowell Joint,Olita Elementary,29,9,25,0.310344827586207,4,30,64766,6020200,0,0
30647666020218,Orange,Lowell Joint,Rancho-Starbuck Intermediate,29,16,25,0.551724137931035,4,30,64766,6020218,0,0
30664230000000,Orange,Anaheim Elementary,District Office,1,0,21,0,4,30,66423,0000000,,
30664230000001,Orange,Anaheim Elementary,"Nonpublic, Nonsectarian Schools",1,0,19,0,4,30,66423,0000001,,
30664230000001,Orange,Anaheim Elementary,"Nonpublic, Nonsectarian Schools",3,0,20,0,4,30,66423,0000001,,
30664230000001,Orange,Anaheim Elementary,"Nonpublic, Nonsectarian Schools",3,0,21,0,4,30,66423,0000001,,
30664230000001,Orange,Anaheim Elementary,"Nonpublic, Nonsectarian Schools",8,1,25,0.125,4,30,66423,0000001,0,0
30664230113712,Orange,Anaheim Elementary,Orange Grove Elementary,419,61,19,0.145584725536993,4,30,66423,0113712,,
30664230113712,Orange,Anaheim Elementary,Orange Grove Elementary,414,45,20,0.108695652173913,4,30,66423,0113712,,
30664230113712,Orange,Anaheim Elementary,Orange Grove Elementary,366,5,21,0.0136612021857924,4,30,66423,0113712,,
30664230113712,Orange,Anaheim Elementary,Orange Grove Elementary,281,48,25,0.170818505338078,4,30,66423,0113712,0,0
30664230121053,Orange,Anaheim Elementary,Ponderosa Elementary,684,78,19,0.114035087719298,4,30,66423,0121053,,
30664230121053,Orange,Anaheim Elementary,Ponderosa Elementary,618,78,20,0.12621359223301,4,30,66423,0121053,,
30664230121053,Orange,Anaheim Elementary,Ponderosa Elementary,562,9,21,0.0160142348754448,4,30,66423,0121053,,
30664230121053,Orange,Anaheim Elementary,Ponderosa Elementary,419,63,25,0.15035799522673,4,30,66423,0121053,0,0
30664230131417,Orange,Anaheim Elementary,GOALS Academy,48,9,19,0.1875,4,30,66423,0131417,,
30664230131417,Orange,Anaheim Elementary,GOALS Academy,55,2,20,0.0363636363636364,4,30,66423,0131417,,
30664230131417,Orange,Anaheim Elementary,Vibrant Minds Charter,62,0,21,0,4,30,66423,0131417,,
30664230131417,Orange,Anaheim Elementary,Vibrant Minds Charter,55,8,25,0.145454545454545,4,30,66423,0131417,1,0
30664230140236,Orange,Anaheim Elementary,Anaheim Elementary Online Academy,85,0,21,0,4,30,66423,0140236,,
